license_id,source_system,callsign,facility_id,frn,lic_name,common_name,radio_service_code,radio_service_desc,rollup_category_code,rollup_category_desc,grant_date,expired_date,cancellation_date,last_action_date,lic_status_code,lic_status_desc,rollup_status_code,rollup_status_desc,entity_type_code,entity_type_desc,rollup_entity_code,rollup_entity_desc,lic_address,lic_city,lic_state,lic_zip_code,lic_attention_line,contact_company,contact_name,contact_title,contact_address1,contact_address2,contact_city,contact_state,contact_zip,contact_country,contact_phone,contact_fax,contact_email,market_code,market_desc,channel_block,loc_type_code,loc_type_desc,loc_city,loc_county_code,loc_county_name,loc_state,loc_radius_op,loc_seq_id,loc_lat_deg,loc_lat_min,loc_lat_sec,loc_lat_dir,loc_long_deg,loc_long_min,loc_long_sec,loc_long_dir,hgt_structure,asr_num,antenna_id,ant_seq_id,ant_make,ant_model,ant_type_code,ant_type_desc,azimuth,beamwidth,polarization_code,frequency_id,freq_seq_id,freq_class_station_code,freq_class_station_desc,power_erp,power_output,frequency_assigned,frequency_upper_band,unit_of_measure,tolerance,emission_id,emission_seq_id,emission_code,ground_elevation,lat,long,geom
3000090039,ELS,WH2XWW,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2019-02-14,2020-07-01,,2019-02-14,G,Unknown,A,Active,C,Corporation,B,Business,"Avraham Abasov, 8955 Henkels Lane",Annapolis Junction,MD,20701,,,Avraham Abasov,Senior System Engineer,,,,,,XX,,,,,,,,,Tucson,PIMA,PIMA,AZ,10,181427,32,5,25,N,110,49,15,W,,,3000181427,181427,,,N,Non-Directional,,,,3000726304,726304,FX,,50.84,,10550,10600,MHz.,0.01,3001205883,1205883,21M3Q0N,,32.090277778,-110.820833333,0101000020E6100000E82C888888B45BC06408E4388E0B4040
3000066237,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2015-05-29,2015-05-29,,2015-05-29,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Bowling Green,CAROLINE,CAROLINE,VA,,115918,38,4,16,N,77,19,3,W,,,3000115918,115918,,,N,Non-Directional,,,,3000487310,487310,FX,,40.3,,9800,9975,MHz.,0.01,3000794901,794901,66M6Q0N,,38.071111111,-77.3175,0101000020E6100000B81E85EB515453C049103C2B1A094340
3000066237,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2015-05-29,2015-05-29,,2015-05-29,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Lawton,COMANCHE,COMANCHE,OK,,115919,34,38,23,N,98,23,43,W,,,3000115919,115919,,,N,Non-Directional,,,,3000487312,487312,FX,,40.3,,9800,9975,MHz.,0.01,3000794905,794905,66M6Q0N,,34.639722222,-98.395277778,0101000020E61000001D562A3B4C9958C0DA01F36AE2514140
3000074947,ELS,WG2XAW,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-11-28,2016-11-28,,2016-11-28,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 8955 Henkels Ln",Annapolis Junction,MD,20701,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Annapolis Junction,HOWARD,HOWARD,MD,10,140514,39,7,32,N,76,47,39,W,,,3000140514,140514,,,N,Non-Directional,,,,3000577976,577976,FX,,384.7,,10250,10500,MHz.,0.005,3000940444,940444,50M0F3N,,39.125555556,-76.794166667,0101000020E6100000A7956DA0D33253C0F16C573412904340
3000073151,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-07-26,2020-02-01,,2016-07-26,G,Unknown,A,Active,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Lordsburg,HIDALGO,HIDALGO,NM,,135778,32,1,32,N,109,1,35,W,,,3000135778,135778,,,N,Non-Directional,,,,3000560377,560377,FX,,40.3,,9800,9975,MHz.,0.01,3000911256,911256,66M6P0N,,32.025555556,-109.026388889,0101000020E6100000E6CE055BB0415BC024A08A6745034040
3000073151,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-07-26,2020-02-01,,2016-07-26,G,Unknown,A,Active,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Calexico,IMPERIAL,IMPERIAL,CA,,135784,32,43,50,N,115,27,54,W,,,3000135784,135784,,,N,Non-Directional,,,,3000560388,560388,FX,,40.3,,9800,9975,MHz.,0.01,3000911277,911277,66M6Q0N,,32.730555556,-115.465,0101000020E6100000F6285C8FC2DD5CC02E772ED8825D4040
3000078275,ELS,WH2XWW,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2017-05-09,2017-05-09,,2017-05-09,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 8955 Henkels Lane",Annapolis Junction,MD,20701,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Lordsburg,HIDALGO,HIDALGO,NM,,149746,32,1,32,N,109,1,35,W,,,3000149746,149746,,,N,Non-Directional,,,,3000614120,614120,FX,,50.84,,10550,10600,MHz.,0.01,3001006969,1006969,21M3P0N,,32.025555556,-109.026388889,0101000020E6100000E6CE055BB0415BC024A08A6745034040
3000078275,ELS,WH2XWW,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2017-05-09,2017-05-09,,2017-05-09,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 8955 Henkels Lane",Annapolis Junction,MD,20701,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Tucson,PIMA,PIMA,AZ,10,149753,32,5,25,N,110,49,15,W,,,3000149753,149753,,,N,Non-Directional,,,,3000614127,614127,FX,,50.84,,10550,10600,MHz.,0.01,3001006983,1006983,21M3Q0N,,32.090277778,-110.820833333,0101000020E6100000E82C888888B45BC06408E4388E0B4040
3000063197,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2014-12-01,2014-12-01,,2014-12-01,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Hattiesburg,PERRY,PERRY,MS,,108782,31,11,16,N,89,11,57,W,,,3000108782,108782,,,N,Non-Directional,,,,3000462496,462496,FX,,40.3,,9800,9975,MHz.,0.01,3000749084,749084,66M6Q0N,,31.187777778,-89.199166667,0101000020E6100000F94D8C25BF4C56C0F16C573412303F40
3000066237,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2015-05-29,2015-05-29,,2015-05-29,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Sierra Vista,COCHISE,COCHISE,AZ,,115913,31,33,19,N,110,20,59,W,,,3000115913,115913,,,N,Non-Directional,,,,3000487302,487302,FX,,40.3,,9800,9975,MHz.,0.01,3000794885,794885,66M6Q0N,,31.555277778,-110.349722222,0101000020E61000002A8B50D961965BC09FB438AF268E3F40
3000068441,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2015-11-12,2015-11-12,,2015-11-12,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,El Centro,IMPERIAL,IMPERIAL,CA,,122803,32,45,4,N,115,58,28,W,,,3000122803,122803,,,N,Non-Directional,,,,3000513360,513360,FX,,40.3,,9800,9975,MHz.,0.01,3000836987,836987,66M6Q0N,,32.751111111,-115.974444444,0101000020E6100000EEAF3A4C5DFE5CC020B4AC6824604040
3000063273,ELS,WG2XYF,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2014-10-23,2014-10-23,,2014-10-23,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Cusseta,CHATTAHOOCHEE,CHATTAHOOCHEE,GA,,108122,32,22,20,N,84,48,20,W,,,3000108122,108122,,,N,Non-Directional,,,,3000459833,459833,FX,,4901.242,,10550,10600,MHz.,5,3000745659,745659,10M0P0N,,32.372222222,-84.805555556,0101000020E61000006408E4388E3355C0CF2A4FFAA42F4040
3000076137,ELS,WG2XAW,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2017-04-26,2017-04-26,,2017-04-26,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 8955 Henkels Ln",Annapolis Junction,MD,20701,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,McAllen,HIDALGO,HIDALGO,TX,10,144154,26,8,1,N,98,17,18,W,,,3000144154,144154,,,N,Non-Directional,,,,3000589835,589835,FX,,384.7,,10250,10500,MHz.,0.005,3000964400,964400,50M0F3N,,26.133611111,-98.288333333,0101000020E61000003AE5A60D749258C09220785634223A40
3000073151,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-07-26,2020-02-01,,2016-07-26,G,Unknown,A,Active,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Pembina,PEMBINA,PEMBINA,ND,,135783,48,59,57,N,97,14,21,W,,,3000135783,135783,,,N,Non-Directional,,,,3000560386,560386,FX,,40.3,,9800,9975,MHz.,0.01,3000911273,911273,66M6Q0N,,48.999166667,-97.239166667,0101000020E6100000BC43B5814E4F58C058027FB1E47F4840
3000071180,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-04-20,2016-04-20,,2016-04-20,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Sierra Vista,COCHISE,COCHISE,AZ,,130202,31,33,19,N,110,20,59,W,,,3000130202,130202,,,N,Non-Directional,,,,3000538491,538491,FX,,40.3,,10550,10600,MHz.,0.01,3000875836,875836,66M6P0N,,31.555277778,-110.349722222,0101000020E61000002A8B50D961965BC09FB438AF268E3F40
3000068441,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2015-11-12,2015-11-12,,2015-11-12,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Calexico,IMPERIAL,IMPERIAL,CA,,122794,32,42,30,N,115,23,51,W,,,3000122794,122794,,,N,Non-Directional,,,,3000513344,513344,FX,,40.3,,10550,10600,MHz.,0.01,3000836956,836956,66M6Q0N,,32.708333333,-115.3975,0101000020E61000003D0AD7A370D95CC06AF3A9AAAA5A4040
3000078275,ELS,WH2XWW,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2017-05-09,2017-05-09,,2017-05-09,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 8955 Henkels Lane",Annapolis Junction,MD,20701,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Fulton,HOWARD,HOWARD,MD,,149741,39,9,9,N,76,54,33,W,,,3000149741,149741,,,N,Non-Directional,,,,3000614115,614115,FX,,50.84,,10550,10600,MHz.,0.01,3001006958,1006958,21M3Q0N,,39.1525,-76.909166667,0101000020E6100000365863C92F3A53C0EC51B81E85934340
3000078275,ELS,WH2XWW,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2017-05-09,2017-05-09,,2017-05-09,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 8955 Henkels Lane",Annapolis Junction,MD,20701,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Sells,PIMA,PIMA,AZ,10,149751,31,35,58,N,111,53,43,W,,,3000149751,149751,,,N,Non-Directional,,,,3000614125,614125,FX,,50.84,,10550,10600,MHz.,0.01,3001006978,1006978,21M3P0N,,31.599444444,-111.895277778,0101000020E61000001D562A3B4CF95BC0B8BFEA3075993F40
3000068441,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2015-11-12,2015-11-12,,2015-11-12,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Calexico,IMPERIAL,IMPERIAL,CA,,122794,32,42,30,N,115,23,51,W,,,3000122794,122794,,,N,Non-Directional,,,,3000513343,513343,FX,,40.3,,9800,9975,MHz.,0.01,3000836955,836955,66M6P0N,,32.708333333,-115.3975,0101000020E61000003D0AD7A370D95CC06AF3A9AAAA5A4040
3000071180,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-04-20,2016-04-20,,2016-04-20,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Calexico,IMPERIAL,IMPERIAL,CA,,130213,32,43,50,N,115,27,54,W,,,3000130213,130213,,,N,Non-Directional,,,,3000538513,538513,FX,,40.3,,9800,9975,MHz.,0.01,3000875880,875880,66M6P0N,,32.730555556,-115.465,0101000020E6100000F6285C8FC2DD5CC02E772ED8825D4040
3000067304,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2015-08-20,2015-08-20,,2015-08-20,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Lawton,COMANCHE,COMANCHE,OK,,118823,34,38,23,N,98,23,43,W,,,3000118823,118823,,,N,Non-Directional,,,,3000499675,499675,FX,,40.3,,9800,9975,MHz.,0.01,3000814943,814943,66M6Q0N,,34.639722222,-98.395277778,0101000020E61000001D562A3B4C9958C0DA01F36AE2514140
3000071180,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-04-20,2016-04-20,,2016-04-20,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,El Centro,IMPERIAL,IMPERIAL,CA,,130220,32,45,4,N,115,58,28,W,,,3000130220,130220,,,N,Non-Directional,,,,3000538528,538528,FX,,40.3,,10550,10600,MHz.,0.01,3000875910,875910,66M6P0N,,32.751111111,-115.974444444,0101000020E6100000EEAF3A4C5DFE5CC020B4AC6824604040
3000090039,ELS,WH2XWW,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2019-02-14,2020-07-01,,2019-02-14,G,Unknown,A,Active,C,Corporation,B,Business,"Avraham Abasov, 8955 Henkels Lane",Annapolis Junction,MD,20701,,,Avraham Abasov,Senior System Engineer,,,,,,XX,,,,,,,,,Lordsburg,HIDALGO,HIDALGO,NM,,181419,31,39,47,N,108,40,50,W,,,3000181419,181419,,,N,Non-Directional,,,,3000726296,726296,FX,,50.84,,10550,10600,MHz.,0.01,3001205866,1205866,21M3Q0N,,31.663055556,-108.680555556,0101000020E61000006408E4388E2B5BC07B734802BEA93F40
3000088495,ELS,WI2XQX,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2018-11-28,2022-02-01,,2018-11-28,G,Unknown,A,Active,C,Corporation,B,Business,"Stephen Norman, 8955 Henkels Lane",Annappolis Junction,MD,20701,,,Stephen Norman,Operations Engineer,,,,,,XX,,,,,,,,,Orlando,ORANGE,ORANGE,FL,14,177227,28,25,10,N,81,34,52,W,,,3000177227,177227,,,N,Non-Directional,,,,3000711975,711975,FX,,40.3,,10550,10600,MHz.,0.01,3001181701,1181701,66M0Q0N,,28.419444444,-81.581111111,0101000020E61000009545A8EC306554C00A7809B6606B3C40
3000088495,ELS,WI2XQX,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2018-11-28,2022-02-01,,2018-11-28,G,Unknown,A,Active,C,Corporation,B,Business,"Stephen Norman, 8955 Henkels Lane",Annappolis Junction,MD,20701,,,Stephen Norman,Operations Engineer,,,,,,XX,,,,,,,,,Tucson,PIMA,PIMA,AZ,15,177229,32,2,43,N,110,46,57,W,,,3000177229,177229,,,N,Non-Directional,,,,3000711979,711979,FX,,40.3,,10550,10600,MHz.,0.01,3001181708,1181708,66M0Q0N,,32.045277778,-110.7825,0101000020E6100000AE47E17A14B25BC06EDF87A9CB054040
3000072600,ELS,WH2XJZ,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-06-16,2016-06-16,,2016-06-16,E,Unknown,E,Expired,C,Corporation,B,Business,"Richard Aronson, 11840 West Market Place",Fulton,MD,20759,,,Richard Aronson,"Manager, Advanced Programs",,,,,,XX,,,,,,,,,Fulton,HOWARD,HOWARD,MD,10,134389,39,9,9,N,76,54,34,W,,,3000134389,134389,,,Y,Directional,,,,3000554462,554462,MO,,39.811,,734,746,MHz.,1e-05,3000902751,902751,10M0W7W,,39.1525,-76.909444444,0101000020E610000092207856343A53C0EC51B81E85934340
3000062035,ELS,WG2XAV,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2014-05-31,2014-10-08,,2014-10-08,E,Unknown,E,Expired,C,Corporation,B,Business,"Richard Aronson, 11840 West Market Place",Fulton,MD,20759,,,Dave Machuga,President and CEO,Richard Aronson,11840 West Market Place,Fulton,MD,20759,XX,,,,,,,,,Fulton,HOWARD,HOWARD,MD,,104312,39,9,9,N,76,54,34,W,,,3000104312,104312,,,N,Non-Directional,,,,3000443788,443788,FX,,48665,,1300,,MHz.,0.0005,3000716130,716130,3M00Q3N,,39.1525,-76.909444444,0101000020E610000092207856343A53C0EC51B81E85934340
3000068441,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2015-11-12,2015-11-12,,2015-11-12,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Fulton,HOWARD,HOWARD,MD,,122167,39,9,9,N,76,54,33,W,,,3000122167,122167,,,N,Non-Directional,,,,3000511550,511550,FX,,40.3,,10550,10600,MHz.,0.01,3000834418,834418,66M6P0N,,39.1525,-76.909166667,0101000020E6100000365863C92F3A53C0EC51B81E85934340
3000066735,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2015-06-16,2015-06-16,,2015-06-16,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Fulton,HOWARD,HOWARD,MD,,117169,39,9,9,N,76,54,33,W,,,3000117169,117169,,,N,Non-Directional,,,,3000493529,493529,FX,,40.3,,9800,9975,MHz.,0.01,3000805387,805387,66M6P0N,,39.1525,-76.909166667,0101000020E6100000365863C92F3A53C0EC51B81E85934340
3000066735,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2015-06-16,2015-06-16,,2015-06-16,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Hattiesburg,PERRY,PERRY,MS,,117172,31,11,16,N,89,11,57,W,,,3000117172,117172,,,N,Non-Directional,,,,3000493540,493540,FX,,40.3,,9800,9975,MHz.,0.01,3000805408,805408,66M6P0N,,31.187777778,-89.199166667,0101000020E6100000F94D8C25BF4C56C0F16C573412303F40
3000063197,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2014-12-01,2014-12-01,,2014-12-01,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Fulton,HOWARD,HOWARD,MD,,107686,39,9,9,N,76,54,33,W,,,3000107686,107686,,,N,Non-Directional,,,,3000458656,458656,FX,,40.3,,9800,9975,MHz.,0.01,3000747865,747865,66M6P0N,,39.1525,-76.909166667,0101000020E6100000365863C92F3A53C0EC51B81E85934340
3000067304,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2015-08-20,2015-08-20,,2015-08-20,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Lordsburg,HIDALGO,HIDALGO,NM,,118820,31,39,47,N,108,40,50,W,,,3000118820,118820,,,N,Non-Directional,,,,3000499669,499669,FX,,40.3,,9800,9975,MHz.,0.01,3000814931,814931,66M6Q0N,,31.663055556,-108.680555556,0101000020E61000006408E4388E2B5BC07B734802BEA93F40
3000063197,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2014-12-01,2014-12-01,,2014-12-01,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Hattiesburg,PERRY,PERRY,MS,,108782,31,11,16,N,89,11,57,W,,,3000108782,108782,,,N,Non-Directional,,,,3000462496,462496,FX,,40.3,,9800,9975,MHz.,0.01,3000749083,749083,66M6P0N,,31.187777778,-89.199166667,0101000020E6100000F94D8C25BF4C56C0F16C573412303F40
3000071180,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-04-20,2016-04-20,,2016-04-20,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Lordsburg,HIDALGO,HIDALGO,NM,,130205,31,39,47,N,108,40,50,W,,,3000130205,130205,,,N,Non-Directional,,,,3000538497,538497,FX,,40.3,,10550,10600,MHz.,0.01,3000875848,875848,66M6P0N,,31.663055556,-108.680555556,0101000020E61000006408E4388E2B5BC07B734802BEA93F40
3000071180,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-04-20,2016-04-20,,2016-04-20,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Calexico,IMPERIAL,IMPERIAL,CA,,130215,32,45,9,N,114,52,19,W,,,3000130215,130215,,,N,Non-Directional,,,,3000538518,538518,FX,,40.3,,10550,10600,MHz.,0.01,3000875889,875889,66M6Q0N,,32.7525,-114.871944444,0101000020E61000002BBA11F0CDB75CC0B81E85EB51604040
3000073151,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-07-26,2020-02-01,,2016-07-26,G,Unknown,A,Active,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Calexico,IMPERIAL,IMPERIAL,CA,,135786,32,45,9,N,114,52,19,W,,,3000135786,135786,,,N,Non-Directional,,,,3000560393,560393,FX,,40.3,,10550,10600,MHz.,0.01,3000911288,911288,66M6P0N,,32.7525,-114.871944444,0101000020E61000002BBA11F0CDB75CC0B81E85EB51604040
3000073151,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-07-26,2020-02-01,,2016-07-26,G,Unknown,A,Active,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Calexico,IMPERIAL,IMPERIAL,CA,,135792,32,42,30,N,115,23,51,W,,,3000135792,135792,,,N,Non-Directional,,,,3000560404,560404,FX,,40.3,,9800,9975,MHz.,0.01,3000911309,911309,66M6Q0N,,32.708333333,-115.3975,0101000020E61000003D0AD7A370D95CC06AF3A9AAAA5A4040
3000066237,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2015-05-29,2015-05-29,,2015-05-29,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Kingwood,PRESTON,PRESTON,WV,,115914,39,26,43,N,79,40,12,W,,,3000115914,115914,,,N,Non-Directional,,,,3000487303,487303,FX,,40.3,,9800,9975,MHz.,0.01,3000794887,794887,66M6P0N,,39.445277778,-79.67,0101000020E61000007B14AE47E1EA53C0A112BBDCFEB84340
3000068441,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2015-11-12,2015-11-12,,2015-11-12,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Bowling Green,CAROLINE,CAROLINE,VA,,122173,38,4,16,N,77,19,3,W,,,3000122173,122173,,,N,Non-Directional,,,,3000511562,511562,FX,,40.3,,9800,9975,MHz.,0.01,3000834441,834441,66M6Q0N,,38.071111111,-77.3175,0101000020E6100000B81E85EB515453C049103C2B1A094340
3000090039,ELS,WH2XWW,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2019-02-14,2020-07-01,,2019-02-14,G,Unknown,A,Active,C,Corporation,B,Business,"Avraham Abasov, 8955 Henkels Lane",Annapolis Junction,MD,20701,,,Avraham Abasov,Senior System Engineer,,,,,,XX,,,,,,,,,Annapolis Junction,HOWARD,HOWARD,MD,10,181426,39,7,32,N,76,47,39,W,,,3000181426,181426,,,N,Non-Directional,,,,3000726303,726303,FX,,50.84,,10550,10600,MHz.,0.01,3001205880,1205880,21M3P0N,,39.125555556,-76.794166667,0101000020E6100000A7956DA0D33253C0F16C573412904340
3000090781,ELS,WG2XAW,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2019-03-01,2024-03-01,,2019-04-01,G,Unknown,A,Active,C,Corporation,B,Business,"Avraham Abasov, 8955 Henkels Ln",Annapolis Junction,MD,20701,,,Emily Casto,Mechanical Engineer,Avraham Abasov,8955 Henkels Ln,Annapolis Junction,MD,20701,XX,,,,,,,,,Starkville,OKTIBBEHA,OKTIBBEHA,MS,5,183605,33,24,27,N,88,47,47,W,,,3000183605,183605,,,N,Non-Directional,,,,3000734813,734813,MO,,384.7,,10250,10500,MHz.,0.005,3001220088,1220088,50M0F3N,,33.4075,-88.796388889,0101000020E6100000C7491A09F83256C05C8FC2F528B44040
